Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
153,"TK Vu, CF Liu, M Bennis, M Debbah, M Latva-Aho, CS Hong","Ultra-reliable and low latency communication in mmWave-enabled massive MIMO networks",2017,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6727221267442914284",36,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:2tRrZ1ZAMYUC",21,9,2041,2044,153,19.13,26,6,8,"","",""
38,"SS Hassan, YM Park, YK Tun, W Saad, Z Han, CS Hong","Satellite-based ITS data offloading &computation in 6G networks: A cooperative multi-agent proximal policy optimization DRL with attention approach",2023,"IEEE Transactions on Mobile Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3491900548128129405",178,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:QSG1pgF8pGAC",23,5,4956,4974,38,19.00,6,6,2,"","",""
19,"CK Thomas, C Chaccour, W Saad, M Debbah, CS Hong","Causal reasoning: Charting a revolutionary course for next-generation AI-native wireless networks",2024,"IEEE Vehicular Technology Magazine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7320513243300278529",322,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:BxcezVm2apwC",,,,,19,19.00,4,5,1,"","",""
56,"SS Hassan, YK Tun, NH Tran, W Saad, CS Hong","Seamless and energy-efficient maritime coverage in coordinated 6G space–air–sea non-terrestrial networks",2022,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5865076999528209395",117,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:UPMPWMAU16oC",10,6,4749,4769,56,18.67,11,5,3,"","",""
92,"S Suhail, R Hussain, A Khan, CS Hong","On the role of hash-based signatures in quantum-safe internet of things: Current solutions and future directions",2020,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10058507161468249530",59,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:m44aUaJR3ikC",8,1,1,17,92,18.40,23,4,5,"","",""
18,"LX Nguyen, YL Tun, YK Tun, MNH Nguyen, C Zhang, Z Han, CS Hong","Swin transformer-based dynamic semantic communication for multi-user with different computing capacity",2024,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6366441507352020416",336,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:Xc8JtHQmRf8C",73,6,8957,8972,18,18.00,3,7,1,"","",""
53,"YK Tun, TN Dang, K Kim, M Alsenwi, W Saad, CS Hong","Collaboration in the sky: A distributed framework for task offloading and resource allocation in multi-access edge computing",2022,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8269622513403216210",124,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:8moDcb_GFzgC",9,23,24221,24235,53,17.67,9,6,3,"","",""
141,"SMA Kazmi, NH Tran, W Saad, Z Han, TM Ho, TZ Oo, CS Hong","Mode selection and resource allocation in device-to-device communications: A matching game approach",2017,"IEEE Transactions on Mobile Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4049182456402293567",40,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:Fu2w8maKXqMC",16,11,3126,3141,141,17.63,20,7,8,"","",""
35,"PS Aung, YM Park, YK Tun, Z Han, CS Hong","Energy-efficient communication networks via multiple aerial reconfigurable intelligent surfaces: DRL and optimization approach",2023,"IEEE transactions on vehicular technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10325218042191346578",191,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:B71Od6CY_ssC",73,3,4277,4292,35,17.50,7,5,2,"","",""
35,"Y Qiao, C Zhang, T Kang, D Kim, C Zhang, CS Hong","Robustness of sam: Segment anything under corruptions and beyond",2023,"arXiv preprint arXiv:2306.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4166690128104765073",192,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:FkBsMxS_Bp0C",7713,,,,35,17.50,6,6,2,"","",""
69,"PM Kumar, CS Hong, F Afghah, G Manogaran, K Yu, Q Hua, J Gao","Clouds proportionate medical data stream analytics for internet of things-based healthcare systems",2021,"IEEE Journal of Biomedical and Health Informatics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1705517866455578470",89,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:3ssty3PwuTgC",26,3,973,982,69,17.25,10,7,4,"","",""
17,"A Adhikary, AD Raha, Y Qiao, W Saad, Z Han, CS Hong","Holographic MIMO with integrated sensing and communication for energy-efficient cell-free 6G networks",2024,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14876358876706411238",354,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:yymuTJNBJz4C",,,,,17,17.00,3,6,1,"","",""
33,"PS Aung, LX Nguyen, YK Tun, Z Han, CS Hong","Deep reinforcement learning-based joint spectrum allocation and configuration design for STAR-RIS-assisted V2X communications",2023,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2278673958621036659",202,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:5bFWG3eDk9wC",11,7,11298,11311,33,16.50,7,5,2,"","",""
81,"D Chen, LJ Xie, BG Kim, L Wang, CS Hong, LC Wang, Z Han","Federated learning based mobile edge computing for augmented reality applications",2020,"2020 international conference on computing, networking and communications …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12852501774935940051",69,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:Ui_nyea79ooC",,,,,81,16.20,12,7,5,"","",""
64,"MNH Nguyen, NH Tran, YK Tun, Z Han, CS Hong","Toward multiple federated learning services resource sharing in mobile edge networks",2021,"IEEE Transactions on Mobile Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10231630404535303958",102,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:AeM5kdmBKVwC",22,1,541,555,64,16.00,13,5,4,"","",""
95,"YK Tun, NH Tran, DT Ngo, SR Pandey, Z Han, CS Hong","Wireless network slicing: Generalized kelly mechanism-based resource allocation",2019,"IEEE Journal on Selected Areas in Communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13385860302266371104",56,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:h-xndbdg2koC",37,8,1794,1807,95,15.83,16,6,6,"","",""
47,"PM Kumar, CS Hong","Internet of things for secure surveillance for sewage wastewater treatment systems",2022,"Environmental Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4272617750179479797",143,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:6MVT8mER-OMC",203,,111899,111899,47,15.67,24,2,3,"","",""
155,"CT Do, NH Tran, C Pham, MGR Alam, JH Son, CS Hong","A proximal algorithm for joint resource allocation and minimizing carbon footprint in geo-distributed fog computing",2015,"2015 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7416202967072544535",35,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:7wO8s98CvbsC",,,324,329,155,15.50,26,6,10,"","",""
31,"Y Qiao, MS Munir, A Adhikary, HQ Le, AD Raha, C Zhang, CS Hong","Mp-fedcl: Multiprototype federated contrastive learning for edge intelligence",2023,"IEEE Internet of Things journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1499122922959176087",214,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:1W67FsDfIBAC",11,5,8604,8623,31,15.50,4,7,2,"","",""
31,"AD Raha, MS Munir, A Adhikary, Y Qiao, SB Park, CS Hong","An artificial intelligent-driven semantic communication framework for connected autonomous vehicular network",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10152444688619999822",215,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:LwieBGrN4GEC",,,352,357,31,15.50,5,6,2,"","",""
75,"Z Yang, M Chen, W Saad, CS Hong, M Shikh-Bahaei, HV Poor, S Cui","Delay minimization for federated learning over wireless communication networks",2020,"arXiv preprint arXiv:2007.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14808207928253406458",77,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:YXPZ0dOdYS4C",3462,,,,75,15.00,11,7,5,"","",""
15,"HQ Le, MNH Nguyen, CM Thwal, Y Qiao, C Zhang, CS Hong","FedMEKT: Distillation-based embedding knowledge transfer for multimodal federated learning",2024,"Neural Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2690999636263281752",380,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:BQCiT8P4igIC",107017,,,,15,15.00,3,6,1,"","",""
74,"LU Khan, M Alsenwi, I Yaqoob, M Imran, Z Han, CS Hong","Resource optimized federated learning-enabled cognitive internet of things for smart industries",2020,"Ieee Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5488210231033810599",78,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:rKYHOwt5kWwC",8,,168854,168864,74,14.80,12,6,5,"","",""
147,"SF Abedin, MGR Alam, R Haw, CS Hong","A system model for energy efficient green-IoT network",2015,"2015 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10831555488965943770",39,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:ji7lAbPyDbYC",,,177,182,147,14.70,37,4,10,"","",""
57,"MT Dabiri, S Khankalantary, MJ Piran, IS Ansari, M Uysal, W Saad, ...","UAV-assisted free space optical communication system with amplify-and-forward relaying",2021,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6330915052139829678",113,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:kVKjLOQJbwAC",70,9,8926,8936,57,14.25,8,7,4,"","",""
126,"AA Alsaffar, HP Pham, CS Hong, EN Huh, M Aazam","An architecture of IoT service delegation and resource allocation based on collaboration between fog and cloud computing",2016,"Mobile Information Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=690763595283727288",44,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:7PzlFSSx8tAC",2016,1,6123234,6123234,126,14.00,25,5,9,"","",""
70,"D Chen, YC Liu, BG Kim, J Xie, CS Hong, Z Han","Edge computing resources reservation in vehicular networks: A meta-learning approach",2020,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16527052743961810869",86,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:fixghrsIJ_wC",69,5,5634,5646,70,14.00,12,6,5,"","",""
70,"LU Khan, M Alsenwi, Z Han, CS Hong","Self organizing federated learning over wireless networks: A socially aware clustering approach",2020,"2020 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14860433618464933659",87,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:gxb_f1p9zx4C",,,453,458,70,14.00,18,4,5,"","",""
42,"LU Khan, YK Tun, M Alsenwi, M Imran, Z Han, CS Hong","A dispersed federated learning framework for 6G-enabled autonomous driving cars",2022,"IEEE Transactions on Network Science and Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6717693745482311783",161,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:m8MyhXdlT-4C",,,,,42,14.00,7,6,3,"","",""
28,"YM Park, SS Hassan, YK Tun, Z Han, CS Hong","Joint trajectory and resource optimization of MEC-assisted UAVs in sub-THz networks: A resources-based multi-agent proximal policy optimization DRL with attention mechanism",2023,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18070605694568117103",237,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:YiZc1oW-E3oC",73,2,2003,2016,28,14.00,6,5,2,"","",""
28,"A Adhikary, MS Munir, AD Raha, Y Qiao, SH Hong, EN Huh, CS Hong","An artificial intelligence framework for holographic beamforming: coexistence of holographic MIMO and intelligent omni-surface",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10046784682157357100",238,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:_IwLajd9sWMC",,,19,24,28,14.00,4,7,2,"","",""
69,"THT Le, NH Tran, YK Tun, Z Han, CS Hong","Auction based incentive design for efficient federated learning in cellular wireless networks",2020,"2020 IEEE wireless communications and networking conference (WCNC)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2134103812621722932",90,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:TiLqlu47W2oC",,,1,6,69,13.80,14,5,5,"","",""
96,"SMA Kazmi, NH Tran, TM Ho, A Manzoor, D Niyato, CS Hong","Coordinated device-to-device communication with non-orthogonal multiple access in future wireless cellular networks",2018,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14773285277709768856",54,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:NZNkWSpQBv0C",6,,39860,39875,96,13.71,16,6,7,"","",""
81,"SMA Kazmi, TN Dang, I Yaqoob, A Ndikumana, E Ahmed, R Hussain, ...","Infotainment enabled smart cars: A joint communication, caching, and computation approach",2019,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16402430506147826524",70,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:lOG7zRu2uA8C",68,9,8408,8420,81,13.50,12,7,6,"","",""
27,"LX Nguyen, PS Aung, HQ Le, SB Park, CS Hong","A new chapter for medical image generation: The stable diffusion method",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1711588126207227546",248,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:kFM4V80Y5EsC",,,483,486,27,13.50,5,5,2,"","",""
